62.61	398	1940	Stumpy and his wife Martha went to the state fair every year. <br>Every year Stumpy would say, "Martha, I'd like to ride in that there airplane." <br>And every year Martha would say, "I know Stumpy, but that airplane ride costs ten dollars, and ten dollars is ten dollars."<br>One year Stumpy and Martha went to the fair and Stumpy said, "Martha, I'm 71 years old. <br>If I don't ride that airplane this year I may never get another chance." <br>Martha replied, "Stumpy, that there airplane ride costs ten dollars, and ten dollars is ten dollars."<br>The pilot overheard them and said, "Folks, I'll make you a deal, I'll take you both up for a ride. <br>If you can stay quiet for the entire ride and not say one word, I won't charge you, but if you say one word it's ten dollars."<br>Stumpy and Martha agreed and up they went. <br>The pilot did all kinds of twists and turns, rolls and dives, but not a word was heard. <br>He did all his tricks over again, but still not a word. <br>They landed and the pilot turned to Stumpy, "By golly, I did everything I could think of to get you to yell out, but you didn't." <br>Stumpy replied, "Well, I was gonna say something when Martha fell out, but ten dollars is ten dollars."
41.84	22	1941	What are Women Really Thinking?<br>So many men, so few who can afford me.<br>Coffee, chocolate, men ... some things are just better rich.<br>Don't treat me any differently than you would the Queen.<br>Guys have feelings too, But ... who cares?<br>And your point is?<br>Next mood swing: 6 minutes.<br>If you want breakfast in bed, sleep in the kitchen.
71.31	1433	1942	H - "Hello?"<br>W - "Honey, it's me. Are you at the club?"<br>H - "Yes."<br>W - "Great! I am at the mall two blocks from where you are. I just saw a beautiful mink coat. It's absolutely gorgeous!! Can I buy it?"<br>H - "What's the price?"<br>W - "Only $1,500.00."<br>H - "Well, OK, go ahead and get it, if you like it that much..."<br>W - "Ahhh, and I also stopped by the Mercedes dealership and saw the 2001 models. <br>I saw one I really liked. <br>I spoke with the salesman, and he gave me a really good price...and since we need to exchange the BMW that we bought last year..."<br>H-"What price did he quote you?"<br>W - "Only $60,000..."<br>H - "OK, but for that price I want it with all the options."<br>W - "Great! But before we hang up, something else..."<br>H - "What?"<br>W - "It might look like a lot, but I was reconciling your bank account and...I stopped by the real estate agent this morning and saw the house we had looked at last year. <br>It's on sale!! <br>Remember? <br>The one with a pool, English Garden, acre of park area, beachfront property."<br>H - "How much are they asking?"<br>W - "Only $450,000 - a magnificent price...and I see that we have that much in the bank to cover..."<br>H - "Well, then go ahead and buy it, but just bid $420,000. OK?"<br>W - "OK, sweetie...Thanks! I'll see you later!! I love you!!!"<br>H - "Bye...I love u too..."<br>The man hangs up, closes the phone's flap, and raises his hand while holding the phone and asks to all those present: "Does anyone know who this phone belongs to?"
39.32	13	1943	A retiree was given a set of golf clubs by his co-workers. <br>Thinking he'd try the game, he asked the local pro for lessons, explaining that he knew nothing whatever of the game.<br>The pro showed him the stance and swing, then said, "Just hit the ball toward the flag on the first green."<br>The novice teed up and smacked the ball straight down the fairway and onto the green, where it stopped inches from the hole.<br>"Now what?" the fellow asked the speechless pro.<br>"Uh... you're supposed to hit the ball into the cup," the pro finally said, after he was able to speak again.<br>"Oh great! <br>NOW you tell me." said the beginner.
26.98	10	1944	It's the 7th game of the Stanley Cup Finals. <br>At the beginning of the game, a guy sits down in his seat and notices an empty seat and another gentleman next to him. <br>"Can you believe it?" the man says to the gentleman, "It's game 7 of the Stanley Cup finals and there is actually an empty seat! <br>What's up with that I wonder!" <br>The gentleman speaks up and says, "Well, you see the seat belonged to my wife. <br>We went to the games together." <br>"Where is your wife? The man asks cautiously. <br>"She passed away," said the gentleman. <br>"Oh, I'm sorry, you could not get anyone else to come to the game with you?" said the man. <br>Said the gentleman with a slight smirk "No, they're all at the funeral."
26.98	10	1945	There was an old man named Bill, and one of the things he most enjoyed was playing golf with his old buddy Fred. <br>Bill's wife always commented on how happy he looked after a game.<br>But one day he came home from their weekly game looking terrible and very tired. <br>His wife asked, "What's the matter, Bill? <br>You always seem so happy after golf and you look miserable right now."<br>Bill said, "Well, something terrible happened. <br>Fred had a heart attack on the first hole."<br>"My God, honey!" said the wife, rushing to comfort him.<br>"That must've been terrible!"<br>"It was," he said. <br>"All day long it was: hit the ball, drag Fred to the ball, and then hit it again..."
73.00	422	1946	Q. What do you do if a blond throws a pin at you?<br>A. Run...she has a grenade in her mouth.
39.90	9	1947	A blonde had just gotten a new sports car and was out for a drive when she accidentally cut off a truck driver. <br>The truck driver motioned for her to pull over. <br>When she did, he got out of his truck and pulled a piece of chalk from his pocket. <br>He drew a circle on the side of the road and gruffly commanded to the blonde, "Stand in that circle and DON'T MOVE!" <br>He then went to her car and cut up her leather seats. When he turned around she had a slight grin on her face. <br>"Oh you think that's funny? <br>Watch this!" <br>He gets a baseball bat out of His truck and breaks every window in her car. <br>When he turns and looks at her she has a smile on her face. <br>He is getting really mad. <br>He gets his knife back out and slices all her tyres. <br>Now she’s laughing. <br>The truck driver is really starting to lose it. <br>He goes back to his truck and gets a can of gas, pours it on her car and sets it on fire. <br>He turns around and she is laughing so hard she is almost falling over. <br>"What's so funny?" the truck driver asked the blonde.<br>She replied, "Every time you weren't looking, I stepped outside the circle."
33.37	15	1948	A man entered the bus with both of his front pockets full of golf balls, and sat down next to of all people a beautiful, you guessed it, blonde. <br>The blonde kept looking quizzically at him and his bulging pockets. <br>Finally, after many such glances from her, he said, "It's golf balls." <br>Nevertheless, the blonde continued to look at him thoughtfully and finally, not being able to contain her curiosity any longer, asked, "Does it hurt as much as tennis elbow?"
83.83	672	1949	In class one day, Mr. Johnson pulled Johnny over to his desk after a test, and said, "Johnny I have a feeling that you have been cheating on your tests."<br>Johnny was astounded and asked Mr. Johnson to prove it. <br>"Well, said Mr. Johnson, I was looking over your test and the question was, <br>'Who was our first president?', and the little girl that sits next to you, Mary, put 'George Washington,' and so did you."<br>"So, everyone knows that he was the first president."<br>"Well, just wait a minute," said Mr. Johnson. <br>"The next question was, 'Who freed the slaves?' <br>Mary put Abraham Lincoln and so did you."<br>"Well, I read the history book last night and I remembered that," said Johnny.<br>"Wait, wait," said Mr. Johnson. <br>"The next question was, 'Who was president during the Louisiana Purchase?' <br>Mary put 'I don't know,' and you put, 'Me neither'."
80.17	209	1950	A family was having some people to dinner.<br>At the table, the mother turned to her six-year-old daughter and said, "Dear, would you like to say the blessing?"<br>"I wouldn't know what to say," replied the little girl, shyly.<br>"Just say what you hear Mommy say, sweetie," the woman said.<br>Her daughter took a deep breath, bowed her head, and solemnly said, "Dear Lord, why did I invite all these people to dinner!?!"
73.74	82	1951	A second grader came home from school and said to her mother, "Mom, guess what? <br>We learned how to make babies today." <br>The mother, more that a little surprised, tried to keep her cool. <br>"That's interesting," she said, "How do you make babies?" <br>"It's simple," replied the girl. "You just change 'y' to 'i' and add 'es'."
